section,year,cache_id,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,description,intro,external_url,rankings_url,completed_url,completion_percentage,completion_place,most_accurate,temporary_mock,scheduled_to_be_deleted,time_left_before_deletion,top_authors_count,twitter,user_mock,user_premium,selection_count,previous_mock_date_count,list_rank
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/inside-the-star-2021-jason-ramirez?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/inside-the-star-2021-jason-ramirez?date=2021-04-29,Inside The Star,Jason Ramirez,04/29/21,"Jason's 2021 NFL Mock Draft for Picks 1-75 ✭ : April 29, 2021 - It's 2021 NFL Draft day! The long wait is over for guys like me that love throwing darts at a board, and our wives are happier for it. Tonight we get to","It’s 2021 NFL Draft day! The long wait is over for guys like me that love throwing darts at a board, and our wives are happier for it. Tonight we get to witness the first round of the most unprecedented draft of all time! I did a mock of picks 1-75 to give an idea of what Dallas can do with their first three picks. So, without further ado:",https://insidethestar.com/jasons-2021-nfl-mock-draft-for-picks-1-75/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,24.76%,146th,False,False,False,05/06/2021 03:03pm CDT,0,InsideTheStarDC,False,False,32,3,11
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/cbs-2021-jason-la-canfora?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/cbs-2021-jason-la-canfora?date=2021-04-29,CBS,Jason La Canfora,04/29/21,2021 NFL Mock Draft: Patriots-Lions swap nets both teams a franchise quarterback and 49ers go with Mac Jones : Our NFL insider Jason La Canfora checks in with his take on how the first round will unfold,"Let me begin this inane exercise with a caveat: If Bill Belichick reunites with Jimmy Garoppolo today, then things could obviously go in a different direction this evening when Roger Goodell begins to flex his bro-hug muscles. Actually, let me clarify: In full disclosure, this entire process is filled with caveats even in the best of times. Even fuller disclosure: In terms of medical information and having a combine clearinghouse for on-field and health testing, this is not the best of times to be mocking 32 players to 32 teams. Yet we proceed. So here goes, anyway! ",https://www.cbssports.com/nfl/draft/news/2021-nfl-mock-draft-patriots-lions-swap-nets-both-teams-a-franchise-quarterback-and-49ers-go-with-mac-jones/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,28.37%,70th,False,False,False,05/06/2021 03:03pm CDT,0,JasonLaCanfora,False,False,32,1,12
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/cbs-2021-ryan-wilson?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/cbs-2021-ryan-wilson?date=2021-04-29,CBS,Ryan Wilson,04/29/21,"2021 NFL Mock Draft: Patriots, Washington trade up for QBs, first eight picks are on offense : This is it, our final mock of the 2021 draft season","We're here, finally. This is our 35th (and final -- thank you, Jesus) mock draft, dating back to September and the start of the college football season. And while the name at the top -- Trevor Lawrence -- hasn't changed in 51 weeks, there has certainly been some dramatic turns, whether it's the emergence of Zach Wilson and Mac Jones, or the media perception that Justin Fields has inexplicably slipped. We'll all find out together on Thursday night but since we have a few hours to kill until then, enjoy this one last time. (Until next week, of course, when I'll be unveiling my first mock draft of the 2022 draft season -- and we wish we were making this up.) ",https://www.cbssports.com/nfl/draft/news/2021-nfl-mock-draft-patriots-washington-trade-up-for-qbs-first-eight-picks-are-on-offense/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,34.86%,19th,False,False,False,05/06/2021 11:01am CDT,0,ryanwilsonCBS,False,False,32,36,13
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/nfl-spin-zone-2021-daniel-spencer?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/nfl-spin-zone-2021-daniel-spencer?date=2021-04-29,NFL Spin Zone,Daniel Spencer,04/29/21,2021 NFL Mock Draft: Full four-round projection on draft day : A draft day edition of a 2021 NFL mock draft goes over a full four-round projection for which players could be selected and where they'll go.,"Is anything better than the NFL Draft? It’s like having three Christmases where all you have to do is sit on your couch and receive the gifts. So, technically, it’s better than Christmas! The drama, the trades, the shocker of a team valuing one player so differently than the rest of the league. Round after round of surprises. Unless, of course, if you choose to read this mock draft, then you will know how the first four rounds are likely to go. Because when has an NFL mock draft ever been wrong?",https://nflspinzone.com/2021/04/29/nfl-mock-draft-2021-four-rounds-draft-day/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,28.13%,75th,False,False,False,05/06/2021 06:24pm CDT,0,EMacho3000,False,False,32,2,14
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/st-louis-post-dispatch-2021-barry-wilner?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/st-louis-post-dispatch-2021-barry-wilner?date=2021-04-29,St. Louis Post-Dispatch,Barry Wilner,04/29/21,"2021 NFL mock draft: It is all about QBs once again : For this year's mock selection process there is an obvious trend – it’s all about the quarterbacks, with potentially the first four spots being occupied by passers. Barring trades, here’s","For this year's mock selection process there is an obvious trend – it’s all about the quarterbacks, with potentially the first four spots being occupied by passers. Barring trades, here’s what might happen Thursday night in Cleveland.",https://www.stltoday.com/sports/football/2021-nfl-mock-draft-it-is-all-about-qbs-once-again/collection_54da5522-45e6-57d1-9a13-cd5e9aac85ed.html#1?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,22.6%,194th,False,False,False,05/06/2021 12:44pm CDT,0,stltoday,False,False,32,1,15
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/pro-football-network-2021-dalton-miller?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/pro-football-network-2021-dalton-miller?date=2021-04-29,Pro Football Network,Dalton Miller,04/29/21,"2021 4-Round NFL Mock Draft: Top-10 trades in store? | PFN : Prime yourself for the real draft with this 2021 4-Round NFL Mock Draft. It's almost time for hope to be restored, or dashed. Good luck!","We’ve arrived at the final 2021 4-Round NFL Mock Draft. The point of no return is nigh. There are always some absolute head-scratchers in the NFL Draft, and this year will be particularly unique. Players opted out. Teams didn’t play entire seasons. The NFL Combine was canceled. There were no in-person prospect meetings. Luckily for you, though, I predicted every single pick correctly in this mock draft. Obviously, that’s me being facetious. We don’t know what’s going to happen this weekend. We may as well have some fun along the way.",https://www.profootballnetwork.com/2021-4-round-nfl-mock-draft-top-10-trades-in-store/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,38.94%,7th,False,False,False,05/06/2021 11:02am CDT,1,DaltonBMiller,False,False,32,7,16
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/the-dallas-morning-news-2021-calvin-watkins?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/the-dallas-morning-news-2021-calvin-watkins?date=2021-04-29,The Dallas Morning News,Calvin Watkins,04/29/21,Final 2021 NFL mock draft: Calvin Watkins makes all 32 picks for Thursday night’s first round : The day hardcore draft fans have waited for since the end of the NFL season is here. Will quarterbacks dominate the top half of the draft? Will the Cowboys...,"The day hardcore draft fans have waited for since the end of the NFL season is here. Will quarterbacks dominate the top half of the draft? Will the Cowboys finally get an impact defensive player in the first round? Is Mac Jones worth a Top 10 pick? Top 3? Wide receivers fly off draft boards, right? Will Kyle Pitts, the tight end with the wide receiver-type game, become the first position player taken?",https://www.dallasnews.com/sports/cowboys/2021/04/29/calvin-watkins-final-2021-nfl-mock-draft-with-temptation-off-the-board-cowboys-make-everyone-happy-with-no-10-pick/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,24.76%,145th,False,False,False,05/06/2021 03:03pm CDT,0,calvinwatkins,False,False,32,4,17
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/windy-city-gridiron-2021-jacob-infante?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/windy-city-gridiron-2021-jacob-infante?date=2021-04-29,Windy City Gridiron,Jacob Infante,04/29/21,2021 NFL mock draft: Last-minute Round 1 predictions : It’s Draft Day! Time to celebrate with some predictions as to what will happen in tonight’s Round 1.,"It’s Draft Day! The 2021 NFL Draft is just a few hours away, and the anticipation for this year’s draft has reached its apex. This year features plenty of potential game-changing prospects — primarily on the offensive side of the ball — and five quarterbacks all but guaranteed to go Round 1. It’s an especially fun draft for the Bears, who are currently on track to possess a first-round pick for the first time since 2018. Though fans and analysts alike have numerous ideas as to what Chicago will do in Round 1, there are a few positions in particular that stand out as likely needs they’ll target early on.",https://www.windycitygridiron.com/2021/4/29/22401379/2021-nfl-mock-draft-last-minute-round-1-predictions-trevor-lawrence-zach-wilson-chicago-bears?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,36.54%,10th,False,False,False,05/06/2021 03:04pm CDT,1,jacobinfante24,False,False,32,2,18
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/nbc-sports-philadelphia-2021-mike-mulhern?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/nbc-sports-philadelphia-2021-mike-mulhern?date=2021-04-29,NBC Sports Philadelphia,Mike Mulhern,04/29/21,"2021 NFL mock draft: Eagles land a star in final mock of season : In our final mock draft of 2021, Mike Mulhern has the Eagles landing a star at No. 12.","In our final mock draft of 2021, Mike Mulhern has the Eagles landing a star at No. 12.",https://www.nbcsports.com/philadelphia/eagles/2021-nfl-mock-draft-eagles-land-star-final-mock-season?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,23.56%,181st,False,False,False,05/07/2021 10:47am CDT,0,MikeyMuls,False,False,32,3,19
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/behind-the-steel-curtain-2021-andrew-wilbar?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/behind-the-steel-curtain-2021-andrew-wilbar?date=2021-04-29,Behind The Steel Curtain,Andrew Wilbar,04/29/21,"2021 NFL Mock Draft 5.0: Final seven-round prediction, with trades : The 2021 NFL Draft is finally here, and it is time for the final mock draft. Time to see which prospects go where...","The wait is over! We are only a matter of hours away from knowing what the Steelers will do with the 24th pick in the draft. Currently holding eight picks in the draft, GM Kevin Colbert is likely to leave all options on the table when it comes to what the Steelers do with their draft capital. Before we begin, if you would like a printable version of my top 300 player rankings, you can click here.",https://www.behindthesteelcurtain.com/2021/4/29/22404445/2021-nfl-mock-draft-5-0-final-seven-round-prediction-with-trades-steelers-news-rumors-update-ranking?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,31.73%,39th,False,False,False,05/06/2021 11:01am CDT,0,btsteelcurtain,False,False,32,1,20
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/riggos-rag-2021-jacob-camenker?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/riggos-rag-2021-jacob-camenker?date=2021-04-29,Riggo's Rag,Jacob Camenker,04/29/21,"2021 NFL Mock Draft: 49ers, Washington Football Team, teams to watch : The 2021 NFL Draft is upon us. Here's one last look at 2021 NFL mock draft that has the 49ers landing their QB and the Washington Football Team going LB.","The 2021 NFL Draft is just hours away and soon, we’ll know exactly who each team will pick. But until the picks are actually in, there’s still time for some final speculation. Who will the Washington Football Team take? Which quarterback will the 49ers take? Will anyone trade up for a quarterback? Those are the questions that must be answered tonight.",https://riggosrag.com/2021/04/29/jacobs-final-2021-nfl-mock-draft-49ers-take-washington-football-team-adds-lb/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,38.94%,6th,False,False,False,05/06/2021 03:03pm CDT,3,JacobCamenker,False,False,32,3,21
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/waiting-for-next-year-2021-joe-gilbert?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/waiting-for-next-year-2021-joe-gilbert?date=2021-04-29,Waiting For Next Year,Joe Gilbert,04/29/21,Joe Gilbert’s 2021 NFL Mock Draft : WFNY's Joe Gilbert predicts the picks for the entire first round and all of the Cleveland Browns' selections in the 2021 NFL Draft.,"The 2021 NFL Draft is here! Cleveland is the home of the 2021 NFL Draft and the city is ready to shine. There has been so much intrigue surrounding the draft. But, the talk, smoke, and rumors are done. It is time to make the selections. The Cleveland Browns currently have nine picks in the 2021 NFL Draft. That includes picks in each of the seven rounds, plus an extra selection in Rounds 3 and 4. So, what is going to happen? Well, I will tell you, or at least attempt to tell you what is going to happen. Without further ado, here is my 2021 NFL mock draft for the entire first round and every Browns’ pick in the entire draft. Here we go!",https://waitingfornextyear.com/2021/04/joe-gilbert-2021-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,33.17%,27th,False,False,False,05/06/2021 12:44pm CDT,0,JoeGilbertWFNY,False,False,32,1,22
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/bucs-nation-2021-mike-kiwak?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/bucs-nation-2021-mike-kiwak?date=2021-04-29,Bucs Nation,Mike Kiwak,04/29/21,First-Round NFL Mock Draft with Seven-Round Buccaneers Projection : One last stab at predictions before the NFL Draft kicks off tonight,"I’m not going to waste your time with an elaborate intro, you’ve probably read 100 of these already. We’ve got a full first round mock that’s pretty different from my previous version, plus a full seven-round mock for the Buccaneers that’s very different from the first go-around. Hypothetical trades are included. ",https://www.bucsnation.com/2021/4/29/22407452/buccaneers-first-round-mock-nfl-draft-with-seven-round-projection?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,26.68%,104th,False,False,False,05/06/2021 12:44pm CDT,0,mike_kiwak,False,False,32,2,23
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/akron-beacon-journal-2021-dan-kadar?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/akron-beacon-journal-2021-dan-kadar?date=2021-04-29,Akron Beacon Journal,Dan Kadar,04/29/21,"2021 NFL mock draft: A final attempt with the action starting after Trevor Lawrence, Zach Wilson : After Trevor Lawrence gets picked No. 1 by the Jaguars, the fun really begins in the 2021 NFL Draft in Cleveland.","There's a sense of panic in writing a final mock draft. What if you publish it too early and some breaking NFL news totally throws it all in flux? What if, in your haste, you forget an obvious first-round player or give the same position twice to a team in the first round? ",https://www.beaconjournal.com/story/sports/pro/browns/2021/04/29/2021-nfl-mock-draft-trevor-lawrence-justin-fields-trey-lance/4884261001/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,30.53%,50th,False,False,False,05/06/2021 12:44pm CDT,2,ByDanKadar,False,False,32,6,24
mock-drafts,2021,mocks/Show-0,/mock-drafts/2021/draft-utopia-2021-chris-ransom?date=2021-04-29,https://www.nflmockdraftdatabase.com/mock-drafts/2021/draft-utopia-2021-chris-ransom?date=2021-04-29,Draft Utopia,Chris Ransom,04/29/21,2021 NFL Mock Draft : Draft Utopia's 2021 NFL Mock Draft provides you with a comprehensive mock draft for the upcoming 2021 NFL Draft.,,http://www.draftutopia.com/2021nflmockdraft.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2021/consensus-big-board-2021,https://www.nflmockdraftdatabase.com/mock-drafts/2021/final-scores,27.88%,87th,False,False,False,05/03/2021 10:07pm CDT,0,DraftUtopia,False,False,32,2,25
