team_slug,team_name,player_position,mock_count,unique_players,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick
chicago-bears,Chicago Bears,WR,17,13,4.470588235294118,5.0,1,6,,,,
chicago-bears,Chicago Bears,OT,14,10,2.9285714285714284,2.5,1,6,,,,
chicago-bears,Chicago Bears,CB,12,10,4.25,5.0,1,6,,,,
chicago-bears,Chicago Bears,QB,8,7,2.5,2.5,1,5,,,,
chicago-bears,Chicago Bears,EDGE,6,5,5.833333333333333,6.0,5,6,,,,
chicago-bears,Chicago Bears,S,6,4,4.666666666666667,5.5,2,6,,,,
chicago-bears,Chicago Bears,DL,3,3,5.333333333333333,6.0,3,7,,,,
chicago-bears,Chicago Bears,LB,3,2,6.0,6.0,6,6,,,,
chicago-bears,Chicago Bears,TE,3,3,6.0,6.0,6,6,,,,
chicago-bears,Chicago Bears,IOL,2,2,3.0,3.0,1,5,,,,
cincinnati-bengals,Cincinnati Bengals,IOL,3,3,4.333333333333333,4.0,3,6,,,,
cincinnati-bengals,Cincinnati Bengals,WR,3,3,3.0,2.0,1,6,,,,
cincinnati-bengals,Cincinnati Bengals,DL,2,2,5.5,5.5,5,6,,,,
cincinnati-bengals,Cincinnati Bengals,EDGE,2,2,3.5,3.5,3,4,,,,
cincinnati-bengals,Cincinnati Bengals,OT,2,2,1.5,1.5,1,2,,,,
cincinnati-bengals,Cincinnati Bengals,LB,1,1,7.0,7.0,7,7,,,,
cincinnati-bengals,Cincinnati Bengals,RB,1,1,6.0,6.0,6,6,,,,
cincinnati-bengals,Cincinnati Bengals,S,1,1,5.0,5.0,5,5,,,,
cincinnati-bengals,Cincinnati Bengals,TE,1,1,7.0,7.0,7,7,,,,
cleveland-browns,Cleveland Browns,CB,11,11,3.6363636363636362,3.0,1,7,,,,
cleveland-browns,Cleveland Browns,EDGE,7,6,2.5714285714285716,2.0,1,5,,,,
cleveland-browns,Cleveland Browns,DL,5,5,3.6,3.0,2,6,,,,
cleveland-browns,Cleveland Browns,S,5,4,3.8,3.0,3,6,,,,
cleveland-browns,Cleveland Browns,WR,5,5,2.8,3.0,1,4,,,,
cleveland-browns,Cleveland Browns,LB,4,3,3.75,4.0,1,6,,,,
cleveland-browns,Cleveland Browns,OT,3,3,6.333333333333333,6.0,6,7,,,,
cleveland-browns,Cleveland Browns,IOL,2,2,3.5,3.5,3,4,,,,
cleveland-browns,Cleveland Browns,RB,1,1,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,CB,17,10,3.235294117647059,3.0,1,6,,,,
dallas-cowboys,Dallas Cowboys,DL,11,9,4.090909090909091,3.0,3,7,,,,
dallas-cowboys,Dallas Cowboys,LB,11,8,3.909090909090909,4.0,2,7,,,,
dallas-cowboys,Dallas Cowboys,S,11,9,4.181818181818182,4.0,2,7,,,,
dallas-cowboys,Dallas Cowboys,EDGE,9,7,4.555555555555555,5.0,2,7,,,,
dallas-cowboys,Dallas Cowboys,OT,7,4,3.2857142857142856,4.0,1,4,,,,
dallas-cowboys,Dallas Cowboys,WR,6,5,5.833333333333333,6.0,5,7,,,,
dallas-cowboys,Dallas Cowboys,TE,5,4,3.6,4.0,1,6,,,,
dallas-cowboys,Dallas Cowboys,IOL,1,1,6.0,6.0,6,6,,,,
dallas-cowboys,Dallas Cowboys,P,1,1,7.0,7.0,7,7,,,,
dallas-cowboys,Dallas Cowboys,QB,1,1,4.0,4.0,4,4,,,,
denver-broncos,Denver Broncos,EDGE,12,9,4.5,5.0,1,7,,,,
denver-broncos,Denver Broncos,CB,8,6,4.0,4.0,1,7,,,,
denver-broncos,Denver Broncos,LB,8,5,2.5,2.5,1,5,,,,
denver-broncos,Denver Broncos,OT,5,5,4.4,5.0,2,7,,,,
denver-broncos,Denver Broncos,RB,5,4,4.0,3.0,2,7,,,,
denver-broncos,Denver Broncos,S,5,3,4.6,4.0,2,7,,,,
denver-broncos,Denver Broncos,DL,3,3,5.666666666666667,6.0,4,7,,,,
denver-broncos,Denver Broncos,QB,3,3,3.0,1.0,1,7,,,,
denver-broncos,Denver Broncos,WR,3,3,6.0,7.0,4,7,,,,
denver-broncos,Denver Broncos,IOL,2,2,4.0,4.0,2,6,,,,
denver-broncos,Denver Broncos,TE,1,1,7.0,7.0,7,7,,,,
detroit-lions,Detroit Lions,WR,8,7,2.5,2.5,1,5,,,,
detroit-lions,Detroit Lions,OT,7,7,2.2857142857142856,2.0,1,5,,,,
detroit-lions,Detroit Lions,CB,5,5,3.2,3.0,2,5,,,,
detroit-lions,Detroit Lions,DL,5,5,3.8,4.0,3,5,,,,
detroit-lions,Detroit Lions,LB,5,5,3.4,3.0,3,5,,,,
detroit-lions,Detroit Lions,S,4,3,3.0,3.0,2,4,,,,
detroit-lions,Detroit Lions,EDGE,2,2,1.5,1.5,1,2,,,,
detroit-lions,Detroit Lions,IOL,1,1,5.0,5.0,5,5,,,,
detroit-lions,Detroit Lions,QB,1,1,3.0,3.0,3,3,,,,
green-bay-packers,Green Bay Packers,CB,14,13,3.4285714285714284,3.0,1,7,,,,
green-bay-packers,Green Bay Packers,WR,13,12,3.923076923076923,4.0,1,7,,,,
green-bay-packers,Green Bay Packers,IOL,8,6,4.25,5.0,1,5,,,,
green-bay-packers,Green Bay Packers,LB,8,7,3.25,2.5,2,7,,,,
green-bay-packers,Green Bay Packers,DL,7,6,4.285714285714286,5.0,1,7,,,,
green-bay-packers,Green Bay Packers,OT,7,5,3.0,3.0,1,6,,,,
green-bay-packers,Green Bay Packers,RB,5,4,6.0,6.0,4,7,,,,
green-bay-packers,Green Bay Packers,EDGE,4,4,6.0,6.0,6,6,,,,
green-bay-packers,Green Bay Packers,S,3,3,5.666666666666667,5.0,5,7,,,,
green-bay-packers,Green Bay Packers,TE,1,1,7.0,7.0,7,7,,,,
houston-texans,Houston Texans,WR,2,2,5.0,5.0,3,7,,,,
houston-texans,Houston Texans,CB,1,1,5.0,5.0,5,5,,,,
houston-texans,Houston Texans,DL,1,1,6.0,6.0,6,6,,,,
houston-texans,Houston Texans,EDGE,1,1,5.0,5.0,5,5,,,,
houston-texans,Houston Texans,IOL,1,1,4.0,4.0,4,4,,,,
houston-texans,Houston Texans,S,1,1,6.0,6.0,6,6,,,,
houston-texans,Houston Texans,TE,1,1,6.0,6.0,6,6,,,,
indianapolis-colts,Indianapolis Colts,CB,6,6,4.5,4.5,1,7,,,,
indianapolis-colts,Indianapolis Colts,EDGE,6,5,2.1666666666666665,1.5,1,5,,,,
indianapolis-colts,Indianapolis Colts,OT,6,6,2.5,2.0,1,7,,,,
indianapolis-colts,Indianapolis Colts,WR,6,6,4.666666666666667,5.0,2,6,,,,
indianapolis-colts,Indianapolis Colts,S,4,4,5.5,5.5,4,7,,,,
indianapolis-colts,Indianapolis Colts,TE,3,3,5.666666666666667,6.0,5,6,,,,
indianapolis-colts,Indianapolis Colts,LB,2,1,5.5,5.5,4,7,,,,
indianapolis-colts,Indianapolis Colts,IOL,1,1,2.0,2.0,2,2,,,,
jacksonville-jaguars,Jacksonville Jaguars,CB,2,2,4.0,4.0,3,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,DL,2,2,2.5,2.5,2,3,,,,
jacksonville-jaguars,Jacksonville Jaguars,EDGE,2,2,4.5,4.5,4,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,OT,2,2,3.0,3.0,2,4,,,,
jacksonville-jaguars,Jacksonville Jaguars,QB,2,1,1.0,1.0,1,1,,,,
jacksonville-jaguars,Jacksonville Jaguars,RB,2,2,4.5,4.5,4,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,S,2,1,1.0,1.0,1,1,,,,
jacksonville-jaguars,Jacksonville Jaguars,TE,2,2,3.5,3.5,2,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,WR,2,2,4.5,4.5,2,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,IOL,1,1,7.0,7.0,7,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,LB,1,1,4.0,4.0,4,4,,,,
kansas-city-chiefs,Kansas City Chiefs,WR,9,7,3.4444444444444446,2.0,2,6,,,,
kansas-city-chiefs,Kansas City Chiefs,CB,7,7,4.142857142857143,4.0,3,5,,,,
kansas-city-chiefs,Kansas City Chiefs,EDGE,7,4,3.5714285714285716,4.0,2,6,,,,
kansas-city-chiefs,Kansas City Chiefs,LB,5,5,3.8,4.0,2,6,,,,
kansas-city-chiefs,Kansas City Chiefs,OT,5,5,2.6,1.0,1,5,,,,
kansas-city-chiefs,Kansas City Chiefs,IOL,4,3,4.5,4.5,4,5,,,,
kansas-city-chiefs,Kansas City Chiefs,S,4,4,5.25,5.0,5,6,,,,
kansas-city-chiefs,Kansas City Chiefs,RB,1,1,6.0,6.0,6,6,,,,
las-vegas-raiders,Las Vegas Raiders,CB,9,7,3.111111111111111,3.0,1,5,,,,
las-vegas-raiders,Las Vegas Raiders,OT,9,5,1.8888888888888888,2.0,1,3,,,,
las-vegas-raiders,Las Vegas Raiders,S,9,6,3.2222222222222223,3.0,2,5,,,,
las-vegas-raiders,Las Vegas Raiders,EDGE,8,7,3.625,5.0,1,6,,,,
las-vegas-raiders,Las Vegas Raiders,DL,6,4,4.0,4.0,3,5,,,,
las-vegas-raiders,Las Vegas Raiders,IOL,6,5,4.0,4.0,2,6,,,,
las-vegas-raiders,Las Vegas Raiders,LB,5,4,3.4,3.0,1,6,,,,
las-vegas-raiders,Las Vegas Raiders,WR,4,4,5.25,5.5,4,6,,,,
las-vegas-raiders,Las Vegas Raiders,QB,2,2,5.5,5.5,5,6,,,,
las-vegas-raiders,Las Vegas Raiders,RB,2,2,5.5,5.5,5,6,,,,
los-angeles-chargers,Los Angeles Chargers,CB,5,5,4.0,2.0,2,7,,,,
los-angeles-chargers,Los Angeles Chargers,IOL,3,3,4.333333333333333,4.0,3,6,,,,
los-angeles-chargers,Los Angeles Chargers,OT,3,2,1.0,1.0,1,1,,,,
los-angeles-chargers,Los Angeles Chargers,S,3,3,3.3333333333333335,3.0,3,4,,,,
los-angeles-chargers,Los Angeles Chargers,TE,3,3,5.0,5.0,5,5,,,,
los-angeles-chargers,Los Angeles Chargers,WR,3,3,4.333333333333333,4.0,3,6,,,,
los-angeles-chargers,Los Angeles Chargers,DL,2,2,6.0,6.0,6,6,,,,
los-angeles-chargers,Los Angeles Chargers,EDGE,2,2,3.0,3.0,3,3,,,,
los-angeles-chargers,Los Angeles Chargers,RB,2,2,6.0,6.0,6,6,,,,
los-angeles-chargers,Los Angeles Chargers,LB,1,1,7.0,7.0,7,7,,,,
los-angeles-rams,Los Angeles Rams,IOL,3,3,3.3333333333333335,4.0,2,4,,,,
los-angeles-rams,Los Angeles Rams,LB,3,3,5.333333333333333,6.0,3,7,,,,
los-angeles-rams,Los Angeles Rams,OT,3,3,3.0,3.0,3,3,,,,
los-angeles-rams,Los Angeles Rams,CB,2,2,4.5,4.5,2,7,,,,
los-angeles-rams,Los Angeles Rams,DL,2,2,4.5,4.5,3,6,,,,
los-angeles-rams,Los Angeles Rams,EDGE,2,2,5.0,5.0,4,6,,,,
los-angeles-rams,Los Angeles Rams,S,1,1,2.0,2.0,2,2,,,,
los-angeles-rams,Los Angeles Rams,TE,1,1,3.0,3.0,3,3,,,,
los-angeles-rams,Los Angeles Rams,WR,1,1,7.0,7.0,7,7,,,,
miami-dolphins,Miami Dolphins,EDGE,4,3,1.75,1.5,1,3,,,,
miami-dolphins,Miami Dolphins,WR,4,4,3.0,3.0,1,5,,,,
miami-dolphins,Miami Dolphins,CB,2,2,7.0,7.0,7,7,,,,
miami-dolphins,Miami Dolphins,IOL,2,1,2.5,2.5,2,3,,,,
miami-dolphins,Miami Dolphins,OT,2,2,5.5,5.5,4,7,,,,
miami-dolphins,Miami Dolphins,RB,2,2,1.5,1.5,1,2,,,,
miami-dolphins,Miami Dolphins,S,1,1,5.0,5.0,5,5,,,,
minnesota-vikings,Minnesota Vikings,WR,11,9,4.181818181818182,4.0,3,6,,,,
minnesota-vikings,Minnesota Vikings,CB,10,6,3.8,4.0,3,4,,,,
minnesota-vikings,Minnesota Vikings,EDGE,10,10,2.7,3.0,1,5,,,,
minnesota-vikings,Minnesota Vikings,IOL,10,6,2.9,3.0,1,5,,,,
minnesota-vikings,Minnesota Vikings,OT,9,6,3.0,3.0,1,5,,,,
minnesota-vikings,Minnesota Vikings,S,9,7,4.0,4.0,3,6,,,,
minnesota-vikings,Minnesota Vikings,DL,5,4,4.6,5.0,4,5,,,,
minnesota-vikings,Minnesota Vikings,QB,4,3,4.25,4.0,4,5,,,,
minnesota-vikings,Minnesota Vikings,LB,3,3,5.0,5.0,4,6,,,,
minnesota-vikings,Minnesota Vikings,TE,2,2,5.0,5.0,5,5,,,,
minnesota-vikings,Minnesota Vikings,K,1,1,0.0,0.0,0,0,,,,
new-england-patriots,New England Patriots,WR,10,9,4.4,4.0,3,6,,,,
new-england-patriots,New England Patriots,CB,9,8,3.7777777777777777,4.0,1,7,,,,
new-england-patriots,New England Patriots,EDGE,7,5,3.5714285714285716,4.0,1,7,,,,
new-england-patriots,New England Patriots,DL,6,4,5.5,5.5,4,7,,,,
new-england-patriots,New England Patriots,QB,6,4,2.0,2.0,1,3,,,,
new-england-patriots,New England Patriots,RB,3,2,5.0,5.0,4,6,,,,
new-england-patriots,New England Patriots,S,3,3,5.333333333333333,6.0,4,6,,,,
new-england-patriots,New England Patriots,IOL,2,2,5.0,5.0,4,6,,,,
new-england-patriots,New England Patriots,LB,2,2,5.0,5.0,3,7,,,,
new-england-patriots,New England Patriots,OT,2,2,5.0,5.0,4,6,,,,
new-england-patriots,New England Patriots,K,1,1,7.0,7.0,7,7,,,,
new-england-patriots,New England Patriots,TE,1,1,7.0,7.0,7,7,,,,
new-orleans-saints,New Orleans Saints,LB,4,4,4.75,5.0,2,7,,,,
new-orleans-saints,New Orleans Saints,CB,3,3,3.6666666666666665,3.0,2,6,,,,
new-orleans-saints,New Orleans Saints,EDGE,2,2,4.0,4.0,4,4,,,,
new-orleans-saints,New Orleans Saints,WR,2,2,4.0,4.0,1,7,,,,
new-orleans-saints,New Orleans Saints,OT,1,1,7.0,7.0,7,7,,,,
new-orleans-saints,New Orleans Saints,QB,1,1,1.0,1.0,1,1,,,,
new-orleans-saints,New Orleans Saints,RB,1,1,6.0,6.0,6,6,,,,
new-orleans-saints,New Orleans Saints,S,1,1,3.0,3.0,3,3,,,,
new-york-giants,New York Giants,CB,2,2,6.0,6.0,6,6,,,,
new-york-giants,New York Giants,EDGE,2,2,3.0,3.0,2,4,,,,
new-york-giants,New York Giants,IOL,2,2,3.0,3.0,2,4,,,,
new-york-giants,New York Giants,OT,2,2,4.5,4.5,3,6,,,,
new-york-giants,New York Giants,WR,2,1,1.0,1.0,1,1,,,,
new-york-giants,New York Giants,DL,1,1,3.0,3.0,3,3,,,,
new-york-giants,New York Giants,S,1,1,6.0,6.0,6,6,,,,
new-york-jets,New York Jets,RB,5,5,4.4,5.0,2,6,,,,
new-york-jets,New York Jets,CB,3,2,2.0,2.0,1,3,,,,
new-york-jets,New York Jets,EDGE,3,3,3.6666666666666665,3.0,3,5,,,,
new-york-jets,New York Jets,IOL,3,3,2.6666666666666665,3.0,2,3,,,,
new-york-jets,New York Jets,QB,3,1,1.0,1.0,1,1,,,,
new-york-jets,New York Jets,WR,3,3,2.6666666666666665,3.0,2,3,,,,
new-york-jets,New York Jets,OT,2,2,2.5,2.5,1,4,,,,
new-york-jets,New York Jets,LB,1,1,5.0,5.0,5,5,,,,
new-york-jets,New York Jets,S,1,1,6.0,6.0,6,6,,,,
philadelphia-eagles,Philadelphia Eagles,CB,17,12,3.3529411764705883,3.0,1,7,,,,
philadelphia-eagles,Philadelphia Eagles,WR,16,11,4.0,4.0,1,7,,,,
philadelphia-eagles,Philadelphia Eagles,EDGE,10,8,4.0,3.5,2,7,,,,
philadelphia-eagles,Philadelphia Eagles,S,10,7,4.5,4.0,3,7,,,,
philadelphia-eagles,Philadelphia Eagles,TE,10,7,4.5,6.0,1,7,,,,
philadelphia-eagles,Philadelphia Eagles,IOL,9,8,4.222222222222222,4.0,3,7,,,,
philadelphia-eagles,Philadelphia Eagles,LB,9,7,3.7777777777777777,3.0,2,7,,,,
philadelphia-eagles,Philadelphia Eagles,RB,8,6,5.375,5.0,4,7,,,,
philadelphia-eagles,Philadelphia Eagles,OT,7,4,6.142857142857143,6.0,6,7,,,,
philadelphia-eagles,Philadelphia Eagles,DL,5,4,4.8,4.0,3,7,,,,
philadelphia-eagles,Philadelphia Eagles,QB,3,2,6.666666666666667,7.0,6,7,,,,
philadelphia-eagles,Philadelphia Eagles,P,2,2,7.0,7.0,7,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,CB,11,9,4.181818181818182,4.0,2,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,IOL,11,8,3.0,2.0,1,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,EDGE,9,8,4.666666666666667,4.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,RB,9,3,1.3333333333333333,1.0,1,2,,,,
pittsburgh-steelers,Pittsburgh Steelers,WR,8,6,6.0,6.5,4,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,OT,7,5,3.857142857142857,3.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,TE,5,4,5.0,6.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,LB,4,3,4.0,3.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,S,3,3,6.0,7.0,4,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,DL,2,2,5.5,5.5,4,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,P,2,2,7.0,7.0,7,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,QB,1,1,7.0,7.0,7,7,,,,
san-francisco-49ers,San Francisco 49ers,CB,12,9,3.8333333333333335,4.0,2,7,,,,
san-francisco-49ers,San Francisco 49ers,WR,6,6,5.166666666666667,5.0,3,7,,,,
san-francisco-49ers,San Francisco 49ers,EDGE,5,4,4.6,5.0,3,6,,,,
san-francisco-49ers,San Francisco 49ers,QB,5,2,1.0,1.0,1,1,,,,
san-francisco-49ers,San Francisco 49ers,IOL,4,3,3.25,3.0,2,5,,,,
san-francisco-49ers,San Francisco 49ers,S,3,3,4.333333333333333,5.0,2,6,,,,
san-francisco-49ers,San Francisco 49ers,TE,3,2,5.333333333333333,6.0,4,6,,,,
san-francisco-49ers,San Francisco 49ers,DL,2,2,6.5,6.5,6,7,,,,
san-francisco-49ers,San Francisco 49ers,OT,1,1,6.0,6.0,6,6,,,,
san-francisco-49ers,San Francisco 49ers,RB,1,1,5.0,5.0,5,5,,,,
seattle-seahawks,Seattle Seahawks,CB,3,3,3.6666666666666665,2.0,2,7,,,,
seattle-seahawks,Seattle Seahawks,IOL,3,3,4.666666666666667,4.0,3,7,,,,
seattle-seahawks,Seattle Seahawks,DL,1,1,4.0,4.0,4,4,,,,
seattle-seahawks,Seattle Seahawks,EDGE,1,1,7.0,7.0,7,7,,,,
seattle-seahawks,Seattle Seahawks,LB,1,1,2.0,2.0,2,2,,,,
seattle-seahawks,Seattle Seahawks,WR,1,1,6.0,6.0,6,6,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,DL,6,5,3.3333333333333335,3.5,1,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,EDGE,6,5,3.6666666666666665,3.5,1,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,IOL,6,5,3.5,2.5,1,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,CB,4,4,5.25,5.5,3,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,QB,4,4,4.75,5.0,2,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,WR,4,4,4.5,4.5,2,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,OT,2,2,5.0,5.0,4,6,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,RB,2,2,3.0,3.0,1,5,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,TE,2,2,7.0,7.0,7,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,LB,1,1,5.0,5.0,5,5,,,,
tennessee-titans,Tennessee Titans,WR,16,12,3.8125,3.0,1,7,,,,
tennessee-titans,Tennessee Titans,CB,13,11,3.4615384615384617,2.0,1,7,,,,
tennessee-titans,Tennessee Titans,EDGE,11,11,4.454545454545454,4.0,3,7,,,,
tennessee-titans,Tennessee Titans,OT,8,5,3.375,3.0,1,7,,,,
tennessee-titans,Tennessee Titans,TE,8,6,4.0,3.5,3,6,,,,
tennessee-titans,Tennessee Titans,DL,5,5,4.6,5.0,1,7,,,,
tennessee-titans,Tennessee Titans,S,4,4,5.0,5.0,3,7,,,,
tennessee-titans,Tennessee Titans,IOL,3,3,6.0,6.0,6,6,,,,
tennessee-titans,Tennessee Titans,QB,2,2,6.0,6.0,6,6,,,,
