team_slug,team_name,player_position,mock_count,unique_players,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick
baltimore-ravens,Baltimore Ravens,TE,1,1,7.0,7.0,7,7,,,,
baltimore-ravens,Baltimore Ravens,WR,1,1,4.0,4.0,4,4,,,,
buffalo-bills,Buffalo Bills,EDGE,4,4,3.25,3.0,1,6,,,,
buffalo-bills,Buffalo Bills,CB,3,3,4.333333333333333,5.0,3,5,,,,
buffalo-bills,Buffalo Bills,DL,3,3,3.0,4.0,1,4,,,,
buffalo-bills,Buffalo Bills,LB,3,3,5.333333333333333,5.0,4,7,,,,
buffalo-bills,Buffalo Bills,OT,3,3,5.0,5.0,4,6,,,,
buffalo-bills,Buffalo Bills,WR,2,2,3.5,3.5,3,4,,,,
buffalo-bills,Buffalo Bills,IOL,1,1,7.0,7.0,7,7,,,,
buffalo-bills,Buffalo Bills,QB,1,1,5.0,5.0,5,5,,,,
buffalo-bills,Buffalo Bills,RB,1,1,5.0,5.0,5,5,,,,
carolina-panthers,Carolina Panthers,TE,7,5,3.857142857142857,3.0,3,6,,,,
carolina-panthers,Carolina Panthers,WR,6,6,3.0,2.5,1,6,,,,
carolina-panthers,Carolina Panthers,DL,4,4,4.75,5.0,4,5,,,,
carolina-panthers,Carolina Panthers,EDGE,4,4,3.75,4.0,1,6,,,,
carolina-panthers,Carolina Panthers,CB,3,3,2.6666666666666665,2.0,1,5,,,,
carolina-panthers,Carolina Panthers,IOL,3,2,4.333333333333333,5.0,3,5,,,,
carolina-panthers,Carolina Panthers,LB,3,3,4.0,5.0,2,5,,,,
carolina-panthers,Carolina Panthers,S,3,3,4.0,4.0,2,6,,,,
carolina-panthers,Carolina Panthers,OT,2,2,3.5,3.5,2,5,,,,
carolina-panthers,Carolina Panthers,QB,1,1,3.0,3.0,3,3,,,,
chicago-bears,Chicago Bears,EDGE,10,8,3.2,2.5,1,7,,,,
chicago-bears,Chicago Bears,DL,7,7,3.4285714285714284,2.0,1,7,,,,
chicago-bears,Chicago Bears,S,7,3,1.7142857142857142,1.0,1,4,,,,
chicago-bears,Chicago Bears,IOL,6,4,3.3333333333333335,3.0,2,7,,,,
chicago-bears,Chicago Bears,WR,6,5,5.333333333333333,7.0,2,7,,,,
chicago-bears,Chicago Bears,LB,5,4,3.0,3.0,2,4,,,,
chicago-bears,Chicago Bears,CB,4,4,5.5,5.5,4,7,,,,
chicago-bears,Chicago Bears,OT,1,1,7.0,7.0,7,7,,,,
chicago-bears,Chicago Bears,RB,1,1,3.0,3.0,3,3,,,,
chicago-bears,Chicago Bears,TE,1,1,7.0,7.0,7,7,,,,
cincinnati-bengals,Cincinnati Bengals,LB,9,7,3.888888888888889,2.0,2,7,,,,
cincinnati-bengals,Cincinnati Bengals,DL,7,6,4.857142857142857,4.0,3,7,,,,
cincinnati-bengals,Cincinnati Bengals,IOL,5,5,5.6,6.0,4,7,,,,
cincinnati-bengals,Cincinnati Bengals,TE,4,4,5.75,6.0,4,7,,,,
cincinnati-bengals,Cincinnati Bengals,CB,3,3,1.6666666666666667,1.0,1,3,,,,
cincinnati-bengals,Cincinnati Bengals,S,3,3,3.3333333333333335,3.0,1,6,,,,
cincinnati-bengals,Cincinnati Bengals,WR,3,3,6.666666666666667,7.0,6,7,,,,
cincinnati-bengals,Cincinnati Bengals,EDGE,2,1,1.0,1.0,1,1,,,,
cincinnati-bengals,Cincinnati Bengals,OT,2,2,4.5,4.5,3,6,,,,
cincinnati-bengals,Cincinnati Bengals,QB,1,1,7.0,7.0,7,7,,,,
cincinnati-bengals,Cincinnati Bengals,RB,1,1,7.0,7.0,7,7,,,,
cleveland-browns,Cleveland Browns,OT,8,7,2.625,1.5,1,5,,,,
cleveland-browns,Cleveland Browns,WR,8,5,3.0,2.5,1,6,,,,
cleveland-browns,Cleveland Browns,QB,5,3,2.8,3.0,1,4,,,,
cleveland-browns,Cleveland Browns,RB,4,4,6.25,6.5,5,7,,,,
cleveland-browns,Cleveland Browns,TE,4,4,4.5,4.5,3,6,,,,
cleveland-browns,Cleveland Browns,DL,3,3,3.6666666666666665,4.0,2,5,,,,
cleveland-browns,Cleveland Browns,S,3,3,2.0,1.0,1,4,,,,
cleveland-browns,Cleveland Browns,CB,2,2,3.5,3.5,2,5,,,,
cleveland-browns,Cleveland Browns,EDGE,2,2,6.5,6.5,6,7,,,,
cleveland-browns,Cleveland Browns,IOL,2,2,5.0,5.0,3,7,,,,
cleveland-browns,Cleveland Browns,LB,2,2,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,CB,4,4,4.25,4.5,1,7,,,,
dallas-cowboys,Dallas Cowboys,IOL,1,1,3.0,3.0,3,3,,,,
dallas-cowboys,Dallas Cowboys,OT,1,1,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,RB,1,1,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,S,1,1,1.0,1.0,1,1,,,,
denver-broncos,Denver Broncos,TE,6,5,4.0,4.0,2,7,,,,
denver-broncos,Denver Broncos,LB,5,4,4.4,4.0,4,5,,,,
denver-broncos,Denver Broncos,RB,5,4,3.0,2.0,1,7,,,,
denver-broncos,Denver Broncos,DL,4,4,5.5,5.5,4,7,,,,
denver-broncos,Denver Broncos,S,4,3,5.5,5.5,4,7,,,,
denver-broncos,Denver Broncos,CB,3,3,6.333333333333333,7.0,5,7,,,,
denver-broncos,Denver Broncos,IOL,3,3,5.333333333333333,5.0,4,7,,,,
denver-broncos,Denver Broncos,OT,2,2,7.0,7.0,7,7,,,,
denver-broncos,Denver Broncos,WR,2,2,4.0,4.0,2,6,,,,
denver-broncos,Denver Broncos,QB,1,1,7.0,7.0,7,7,,,,
detroit-lions,Detroit Lions,CB,1,1,6.0,6.0,6,6,,,,
detroit-lions,Detroit Lions,DL,1,1,5.0,5.0,5,5,,,,
detroit-lions,Detroit Lions,EDGE,1,1,2.0,2.0,2,2,,,,
detroit-lions,Detroit Lions,IOL,1,1,4.0,4.0,4,4,,,,
detroit-lions,Detroit Lions,LB,1,1,6.0,6.0,6,6,,,,
detroit-lions,Detroit Lions,OT,1,1,1.0,1.0,1,1,,,,
detroit-lions,Detroit Lions,RB,1,1,7.0,7.0,7,7,,,,
detroit-lions,Detroit Lions,S,1,1,4.0,4.0,4,4,,,,
detroit-lions,Detroit Lions,TE,1,1,5.0,5.0,5,5,,,,
green-bay-packers,Green Bay Packers,CB,11,9,4.0,4.0,2,7,,,,
green-bay-packers,Green Bay Packers,OT,6,5,5.833333333333333,6.0,4,7,,,,
green-bay-packers,Green Bay Packers,DL,5,5,3.6,3.0,3,5,,,,
green-bay-packers,Green Bay Packers,EDGE,4,3,2.25,2.0,2,3,,,,
green-bay-packers,Green Bay Packers,IOL,3,3,4.666666666666667,5.0,2,7,,,,
green-bay-packers,Green Bay Packers,QB,3,2,6.666666666666667,7.0,6,7,,,,
green-bay-packers,Green Bay Packers,RB,2,2,6.5,6.5,6,7,,,,
green-bay-packers,Green Bay Packers,TE,2,2,6.0,6.0,5,7,,,,
green-bay-packers,Green Bay Packers,S,1,1,7.0,7.0,7,7,,,,
green-bay-packers,Green Bay Packers,WR,1,1,7.0,7.0,7,7,,,,
houston-texans,Houston Texans,IOL,2,2,4.5,4.5,4,5,,,,
houston-texans,Houston Texans,CB,1,1,7.0,7.0,7,7,,,,
houston-texans,Houston Texans,DL,1,1,2.0,2.0,2,2,,,,
houston-texans,Houston Texans,LB,1,1,1.0,1.0,1,1,,,,
houston-texans,Houston Texans,RB,1,1,2.0,2.0,2,2,,,,
houston-texans,Houston Texans,TE,1,1,3.0,3.0,3,3,,,,
houston-texans,Houston Texans,WR,1,1,5.0,5.0,5,5,,,,
indianapolis-colts,Indianapolis Colts,EDGE,5,5,4.4,4.0,3,7,,,,
indianapolis-colts,Indianapolis Colts,LB,4,4,4.0,4.0,2,6,,,,
indianapolis-colts,Indianapolis Colts,S,2,2,6.0,6.0,5,7,,,,
indianapolis-colts,Indianapolis Colts,WR,2,2,5.0,5.0,4,6,,,,
indianapolis-colts,Indianapolis Colts,DL,1,1,2.0,2.0,2,2,,,,
indianapolis-colts,Indianapolis Colts,QB,1,1,7.0,7.0,7,7,,,,
indianapolis-colts,Indianapolis Colts,RB,1,1,3.0,3.0,3,3,,,,
indianapolis-colts,Indianapolis Colts,TE,1,1,7.0,7.0,7,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,DL,4,4,5.0,5.5,2,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,EDGE,4,3,4.5,4.0,3,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,LB,4,4,3.0,2.5,2,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,CB,3,3,4.333333333333333,3.0,3,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,TE,3,3,4.333333333333333,4.0,3,6,,,,
jacksonville-jaguars,Jacksonville Jaguars,WR,3,3,5.0,5.0,3,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,IOL,1,1,3.0,3.0,3,3,,,,
jacksonville-jaguars,Jacksonville Jaguars,OT,1,1,4.0,4.0,4,4,,,,
jacksonville-jaguars,Jacksonville Jaguars,QB,1,1,7.0,7.0,7,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,RB,1,1,7.0,7.0,7,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,S,1,1,3.0,3.0,3,3,,,,
kansas-city-chiefs,Kansas City Chiefs,CB,9,7,2.5555555555555554,2.0,1,6,,,,
kansas-city-chiefs,Kansas City Chiefs,WR,7,6,3.0,2.0,1,6,,,,
kansas-city-chiefs,Kansas City Chiefs,OT,6,6,4.333333333333333,5.0,1,5,,,,
kansas-city-chiefs,Kansas City Chiefs,TE,5,4,4.4,4.0,3,6,,,,
kansas-city-chiefs,Kansas City Chiefs,EDGE,4,3,2.25,1.5,1,5,,,,
kansas-city-chiefs,Kansas City Chiefs,LB,3,3,3.6666666666666665,4.0,2,5,,,,
kansas-city-chiefs,Kansas City Chiefs,RB,3,2,3.6666666666666665,5.0,1,5,,,,
kansas-city-chiefs,Kansas City Chiefs,S,3,3,3.3333333333333335,3.0,2,5,,,,
kansas-city-chiefs,Kansas City Chiefs,DL,2,2,3.5,3.5,3,4,,,,
las-vegas-raiders,Las Vegas Raiders,QB,7,2,1.8571428571428572,1.0,1,7,,,,
las-vegas-raiders,Las Vegas Raiders,S,7,4,4.857142857142857,4.0,4,7,,,,
las-vegas-raiders,Las Vegas Raiders,WR,7,5,3.2857142857142856,2.0,2,7,,,,
las-vegas-raiders,Las Vegas Raiders,CB,6,3,4.0,4.0,3,5,,,,
las-vegas-raiders,Las Vegas Raiders,EDGE,5,4,3.8,4.0,3,4,,,,
las-vegas-raiders,Las Vegas Raiders,OT,5,5,4.4,5.0,2,6,,,,
las-vegas-raiders,Las Vegas Raiders,DL,4,4,4.25,4.0,3,6,,,,
las-vegas-raiders,Las Vegas Raiders,IOL,3,3,4.666666666666667,6.0,2,6,,,,
las-vegas-raiders,Las Vegas Raiders,RB,3,3,4.333333333333333,4.0,3,6,,,,
las-vegas-raiders,Las Vegas Raiders,LB,1,1,6.0,6.0,6,6,,,,
las-vegas-raiders,Las Vegas Raiders,TE,1,1,6.0,6.0,6,6,,,,
los-angeles-chargers,Los Angeles Chargers,DL,3,3,1.6666666666666667,1.0,1,3,,,,
los-angeles-chargers,Los Angeles Chargers,WR,3,3,4.333333333333333,4.0,3,6,,,,
los-angeles-chargers,Los Angeles Chargers,EDGE,2,2,1.5,1.5,1,2,,,,
los-angeles-chargers,Los Angeles Chargers,S,2,2,5.0,5.0,4,6,,,,
los-angeles-chargers,Los Angeles Chargers,CB,1,1,4.0,4.0,4,4,,,,
los-angeles-chargers,Los Angeles Chargers,IOL,1,1,2.0,2.0,2,2,,,,
los-angeles-chargers,Los Angeles Chargers,LB,1,1,3.0,3.0,3,3,,,,
los-angeles-chargers,Los Angeles Chargers,OT,1,1,2.0,2.0,2,2,,,,
los-angeles-rams,Los Angeles Rams,CB,5,5,5.4,7.0,2,7,,,,
los-angeles-rams,Los Angeles Rams,WR,5,4,3.4,1.0,1,7,,,,
los-angeles-rams,Los Angeles Rams,LB,3,2,2.3333333333333335,2.0,2,3,,,,
los-angeles-rams,Los Angeles Rams,QB,3,2,5.0,6.0,3,6,,,,
los-angeles-rams,Los Angeles Rams,IOL,2,2,6.0,6.0,6,6,,,,
los-angeles-rams,Los Angeles Rams,OT,2,2,5.5,5.5,4,7,,,,
los-angeles-rams,Los Angeles Rams,S,2,2,5.5,5.5,4,7,,,,
los-angeles-rams,Los Angeles Rams,TE,2,2,7.0,7.0,7,7,,,,
los-angeles-rams,Los Angeles Rams,DL,1,1,3.0,3.0,3,3,,,,
los-angeles-rams,Los Angeles Rams,EDGE,1,1,3.0,3.0,3,3,,,,
miami-dolphins,Miami Dolphins,WR,9,7,2.3333333333333335,3.0,1,3,,,,
miami-dolphins,Miami Dolphins,CB,8,8,3.0,2.5,1,7,,,,
miami-dolphins,Miami Dolphins,EDGE,6,4,3.3333333333333335,3.0,2,7,,,,
miami-dolphins,Miami Dolphins,S,5,3,2.6,1.0,1,7,,,,
miami-dolphins,Miami Dolphins,TE,5,5,2.8,3.0,1,4,,,,
miami-dolphins,Miami Dolphins,OT,4,4,3.0,2.0,1,7,,,,
miami-dolphins,Miami Dolphins,DL,3,3,5.0,5.0,3,7,,,,
miami-dolphins,Miami Dolphins,IOL,3,3,3.3333333333333335,3.0,3,4,,,,
miami-dolphins,Miami Dolphins,LB,2,2,4.0,4.0,3,5,,,,
miami-dolphins,Miami Dolphins,QB,2,2,6.0,6.0,5,7,,,,
minnesota-vikings,Minnesota Vikings,RB,8,7,4.875,5.5,1,7,,,,
minnesota-vikings,Minnesota Vikings,WR,7,7,4.714285714285714,7.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,DL,6,6,4.666666666666667,4.5,2,7,,,,
minnesota-vikings,Minnesota Vikings,IOL,6,4,2.5,2.5,2,3,,,,
minnesota-vikings,Minnesota Vikings,LB,4,4,4.5,4.5,2,7,,,,
minnesota-vikings,Minnesota Vikings,CB,3,3,3.6666666666666665,4.0,2,5,,,,
minnesota-vikings,Minnesota Vikings,EDGE,3,3,3.6666666666666665,3.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,S,3,3,4.0,5.0,1,6,,,,
minnesota-vikings,Minnesota Vikings,TE,2,2,6.0,6.0,6,6,,,,
minnesota-vikings,Minnesota Vikings,OT,1,1,5.0,5.0,5,5,,,,
new-england-patriots,New England Patriots,OT,5,5,4.2,4.0,1,7,,,,
new-england-patriots,New England Patriots,EDGE,4,4,2.75,2.0,1,6,,,,
new-england-patriots,New England Patriots,TE,4,4,4.0,4.0,3,5,,,,
new-england-patriots,New England Patriots,WR,4,4,4.25,4.0,3,6,,,,
new-england-patriots,New England Patriots,CB,3,3,5.0,5.0,4,6,,,,
new-england-patriots,New England Patriots,LB,3,2,3.0,3.0,2,4,,,,
new-england-patriots,New England Patriots,DL,2,2,6.0,6.0,6,6,,,,
new-england-patriots,New England Patriots,QB,2,2,6.5,6.5,6,7,,,,
new-england-patriots,New England Patriots,RB,2,2,6.0,6.0,6,6,,,,
new-england-patriots,New England Patriots,S,2,2,5.5,5.5,5,6,,,,
new-england-patriots,New England Patriots,IOL,1,1,6.0,6.0,6,6,,,,
new-orleans-saints,New Orleans Saints,DL,3,3,3.6666666666666665,4.0,2,5,,,,
new-orleans-saints,New Orleans Saints,CB,2,2,3.5,3.5,2,5,,,,
new-orleans-saints,New Orleans Saints,WR,2,2,1.0,1.0,1,1,,,,
new-orleans-saints,New Orleans Saints,EDGE,1,1,6.0,6.0,6,6,,,,
new-orleans-saints,New Orleans Saints,OT,1,1,4.0,4.0,4,4,,,,
new-orleans-saints,New Orleans Saints,S,1,1,3.0,3.0,3,3,,,,
new-orleans-saints,New Orleans Saints,TE,1,1,3.0,3.0,3,3,,,,
new-york-giants,New York Giants,IOL,5,4,3.6,2.0,2,6,,,,
new-york-giants,New York Giants,WR,5,5,4.6,5.0,2,6,,,,
new-york-giants,New York Giants,DL,4,4,4.75,4.5,4,6,,,,
new-york-giants,New York Giants,CB,2,2,5.0,5.0,4,6,,,,
new-york-giants,New York Giants,LB,2,1,1.0,1.0,1,1,,,,
new-york-giants,New York Giants,EDGE,1,1,1.0,1.0,1,1,,,,
new-york-giants,New York Giants,RB,1,1,1.0,1.0,1,1,,,,
new-york-giants,New York Giants,S,1,1,4.0,4.0,4,4,,,,
new-york-jets,New York Jets,LB,7,4,2.4285714285714284,1.0,1,7,,,,
new-york-jets,New York Jets,WR,6,5,3.0,2.0,1,7,,,,
new-york-jets,New York Jets,DL,3,3,3.0,4.0,1,4,,,,
new-york-jets,New York Jets,IOL,3,1,2.0,2.0,2,2,,,,
new-york-jets,New York Jets,QB,2,2,5.0,5.0,5,5,,,,
new-york-jets,New York Jets,S,2,2,1.5,1.5,1,2,,,,
new-york-jets,New York Jets,TE,2,2,7.0,7.0,7,7,,,,
new-york-jets,New York Jets,CB,1,1,1.0,1.0,1,1,,,,
philadelphia-eagles,Philadelphia Eagles,EDGE,7,7,2.857142857142857,3.0,1,4,,,,
philadelphia-eagles,Philadelphia Eagles,OT,7,5,2.4285714285714284,3.0,1,4,,,,
philadelphia-eagles,Philadelphia Eagles,WR,7,7,3.0,3.0,1,6,,,,
philadelphia-eagles,Philadelphia Eagles,CB,6,5,4.0,4.0,2,6,,,,
philadelphia-eagles,Philadelphia Eagles,TE,6,4,3.0,3.0,2,5,,,,
philadelphia-eagles,Philadelphia Eagles,QB,5,5,4.8,5.0,4,6,,,,
philadelphia-eagles,Philadelphia Eagles,S,5,5,4.0,5.0,1,5,,,,
philadelphia-eagles,Philadelphia Eagles,IOL,4,3,4.5,4.5,3,6,,,,
philadelphia-eagles,Philadelphia Eagles,LB,2,2,5.0,5.0,5,5,,,,
philadelphia-eagles,Philadelphia Eagles,RB,2,2,5.0,5.0,5,5,,,,
philadelphia-eagles,Philadelphia Eagles,DL,1,1,4.0,4.0,4,4,,,,
philadelphia-eagles,Philadelphia Eagles,LS,1,1,6.0,6.0,6,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,WR,13,9,3.8461538461538463,3.0,1,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,OT,9,7,3.6666666666666665,3.0,2,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,S,7,6,4.857142857142857,5.0,2,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,CB,6,6,3.6666666666666665,3.5,2,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,RB,5,4,5.0,4.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,LB,4,4,3.5,3.5,1,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,QB,4,4,3.75,3.5,1,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,TE,4,3,5.5,5.5,4,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,DL,3,3,4.0,4.0,3,5,,,,
pittsburgh-steelers,Pittsburgh Steelers,EDGE,3,3,4.0,4.0,1,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,IOL,3,3,3.3333333333333335,2.0,1,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,P,1,1,7.0,7.0,7,7,,,,
san-francisco-49ers,San Francisco 49ers,DL,1,1,4.0,4.0,4,4,,,,
san-francisco-49ers,San Francisco 49ers,EDGE,1,1,4.0,4.0,4,4,,,,
san-francisco-49ers,San Francisco 49ers,IOL,1,1,4.0,4.0,4,4,,,,
san-francisco-49ers,San Francisco 49ers,OT,1,1,1.0,1.0,1,1,,,,
san-francisco-49ers,San Francisco 49ers,S,1,1,4.0,4.0,4,4,,,,
san-francisco-49ers,San Francisco 49ers,WR,1,1,2.0,2.0,2,2,,,,
seattle-seahawks,Seattle Seahawks,EDGE,5,4,3.2,3.0,2,6,,,,
seattle-seahawks,Seattle Seahawks,CB,3,2,1.3333333333333333,1.0,1,2,,,,
seattle-seahawks,Seattle Seahawks,RB,3,2,3.3333333333333335,2.0,2,6,,,,
seattle-seahawks,Seattle Seahawks,S,2,2,3.5,3.5,3,4,,,,
seattle-seahawks,Seattle Seahawks,DL,1,1,6.0,6.0,6,6,,,,
seattle-seahawks,Seattle Seahawks,IOL,1,1,4.0,4.0,4,4,,,,
seattle-seahawks,Seattle Seahawks,LB,1,1,3.0,3.0,3,3,,,,
seattle-seahawks,Seattle Seahawks,WR,1,1,1.0,1.0,1,1,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,LB,4,3,3.0,2.5,2,5,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,EDGE,3,3,3.3333333333333335,2.0,1,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,CB,2,2,6.0,6.0,5,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,OT,2,2,2.5,2.5,1,4,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,RB,2,2,6.0,6.0,5,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,TE,2,2,2.0,2.0,1,3,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,WR,2,2,4.5,4.5,4,5,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,DL,1,1,5.0,5.0,5,5,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,IOL,1,1,6.0,6.0,6,6,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,QB,1,1,6.0,6.0,6,6,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,S,1,1,4.0,4.0,4,4,,,,
tennessee-titans,Tennessee Titans,IOL,6,6,5.333333333333333,6.0,3,7,,,,
tennessee-titans,Tennessee Titans,LB,5,5,3.8,5.0,1,6,,,,
tennessee-titans,Tennessee Titans,RB,4,3,3.5,3.0,1,7,,,,
tennessee-titans,Tennessee Titans,EDGE,3,2,5.666666666666667,6.0,5,6,,,,
tennessee-titans,Tennessee Titans,CB,2,2,6.0,6.0,5,7,,,,
tennessee-titans,Tennessee Titans,DL,2,2,3.5,3.5,2,5,,,,
tennessee-titans,Tennessee Titans,OT,2,2,3.5,3.5,3,4,,,,
tennessee-titans,Tennessee Titans,WR,2,2,2.5,2.5,2,3,,,,
tennessee-titans,Tennessee Titans,TE,1,1,4.0,4.0,4,4,,,,
washington-commanders,Washington Commanders,WR,5,5,4.2,3.0,2,7,,,,
washington-commanders,Washington Commanders,EDGE,4,4,6.0,6.0,5,7,,,,
washington-commanders,Washington Commanders,S,4,2,1.5,1.0,1,3,,,,
washington-commanders,Washington Commanders,CB,3,3,4.333333333333333,6.0,1,6,,,,
washington-commanders,Washington Commanders,IOL,3,3,4.666666666666667,5.0,3,6,,,,
washington-commanders,Washington Commanders,LB,3,3,5.333333333333333,5.0,4,7,,,,
washington-commanders,Washington Commanders,DL,2,2,4.5,4.5,3,6,,,,
washington-commanders,Washington Commanders,OT,2,2,5.5,5.5,5,6,,,,
