team_slug,team_name,player_position,mock_count,unique_players,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick
carolina-panthers,Carolina Panthers,LB,2,2,3.5,3.5,1,6,,,,
carolina-panthers,Carolina Panthers,TE,1,1,3.0,3.0,3,3,,,,
chicago-bears,Chicago Bears,OT,6,4,4.0,3.5,2,7,,,,
chicago-bears,Chicago Bears,CB,5,4,4.8,5.0,2,6,,,,
chicago-bears,Chicago Bears,IOL,5,5,4.6,6.0,2,7,,,,
chicago-bears,Chicago Bears,S,5,4,3.0,2.0,2,6,,,,
chicago-bears,Chicago Bears,WR,5,5,4.4,5.0,2,7,,,,
chicago-bears,Chicago Bears,EDGE,4,4,6.5,7.0,5,7,,,,
chicago-bears,Chicago Bears,QB,4,3,5.75,6.0,4,7,,,,
chicago-bears,Chicago Bears,DL,2,2,6.5,6.5,6,7,,,,
chicago-bears,Chicago Bears,LB,2,2,6.0,6.0,6,6,,,,
chicago-bears,Chicago Bears,RB,2,2,6.5,6.5,6,7,,,,
chicago-bears,Chicago Bears,TE,2,2,2.5,2.5,2,3,,,,
cincinnati-bengals,Cincinnati Bengals,WR,3,3,4.333333333333333,4.0,3,6,,,,
cincinnati-bengals,Cincinnati Bengals,LB,2,2,4.0,4.0,3,5,,,,
cincinnati-bengals,Cincinnati Bengals,OT,2,2,3.0,3.0,2,4,,,,
cincinnati-bengals,Cincinnati Bengals,QB,2,1,1.0,1.0,1,1,,,,
cincinnati-bengals,Cincinnati Bengals,DL,1,1,6.0,6.0,6,6,,,,
cincinnati-bengals,Cincinnati Bengals,EDGE,1,1,5.0,5.0,5,5,,,,
cincinnati-bengals,Cincinnati Bengals,IOL,1,1,7.0,7.0,7,7,,,,
cincinnati-bengals,Cincinnati Bengals,RB,1,1,5.0,5.0,5,5,,,,
cincinnati-bengals,Cincinnati Bengals,S,1,1,2.0,2.0,2,2,,,,
cleveland-browns,Cleveland Browns,WR,8,8,5.25,6.0,3,7,,,,
cleveland-browns,Cleveland Browns,LB,7,5,2.7142857142857144,3.0,2,3,,,,
cleveland-browns,Cleveland Browns,OT,7,4,1.8571428571428572,1.0,1,6,,,,
cleveland-browns,Cleveland Browns,S,6,4,2.5,2.5,1,4,,,,
cleveland-browns,Cleveland Browns,DL,5,4,3.6,4.0,1,6,,,,
cleveland-browns,Cleveland Browns,IOL,4,4,5.25,5.5,3,7,,,,
cleveland-browns,Cleveland Browns,EDGE,2,1,6.5,6.5,6,7,,,,
cleveland-browns,Cleveland Browns,CB,1,1,4.0,4.0,4,4,,,,
cleveland-browns,Cleveland Browns,TE,1,1,7.0,7.0,7,7,,,,
dallas-cowboys,Dallas Cowboys,WR,7,7,4.571428571428571,5.0,2,7,,,,
dallas-cowboys,Dallas Cowboys,S,5,5,3.0,2.0,1,5,,,,
dallas-cowboys,Dallas Cowboys,CB,4,4,2.0,2.0,1,3,,,,
dallas-cowboys,Dallas Cowboys,EDGE,4,3,2.25,2.0,1,4,,,,
dallas-cowboys,Dallas Cowboys,IOL,3,3,4.666666666666667,4.0,3,7,,,,
dallas-cowboys,Dallas Cowboys,DL,2,2,3.0,3.0,2,4,,,,
dallas-cowboys,Dallas Cowboys,LB,2,2,4.5,4.5,2,7,,,,
dallas-cowboys,Dallas Cowboys,TE,2,2,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,QB,1,1,5.0,5.0,5,5,,,,
dallas-cowboys,Dallas Cowboys,RB,1,1,7.0,7.0,7,7,,,,
denver-broncos,Denver Broncos,WR,9,6,2.3333333333333335,1.0,1,5,,,,
denver-broncos,Denver Broncos,CB,7,6,3.142857142857143,3.0,2,7,,,,
denver-broncos,Denver Broncos,IOL,5,5,4.2,3.0,2,7,,,,
denver-broncos,Denver Broncos,LB,5,4,3.8,3.0,3,6,,,,
denver-broncos,Denver Broncos,OT,5,5,3.0,3.0,2,4,,,,
denver-broncos,Denver Broncos,DL,2,2,4.0,4.0,4,4,,,,
denver-broncos,Denver Broncos,EDGE,2,2,6.0,6.0,5,7,,,,
denver-broncos,Denver Broncos,S,2,2,7.0,7.0,7,7,,,,
denver-broncos,Denver Broncos,RB,1,1,7.0,7.0,7,7,,,,
detroit-lions,Detroit Lions,CB,2,1,1.0,1.0,1,1,,,,
detroit-lions,Detroit Lions,DL,2,2,3.0,3.0,3,3,,,,
detroit-lions,Detroit Lions,EDGE,2,2,1.0,1.0,1,1,,,,
detroit-lions,Detroit Lions,LB,2,2,5.0,5.0,5,5,,,,
detroit-lions,Detroit Lions,P,2,1,6.5,6.5,6,7,,,,
detroit-lions,Detroit Lions,RB,2,2,2.5,2.5,2,3,,,,
detroit-lions,Detroit Lions,WR,2,2,4.0,4.0,4,4,,,,
detroit-lions,Detroit Lions,IOL,1,1,2.0,2.0,2,2,,,,
detroit-lions,Detroit Lions,OT,1,1,3.0,3.0,3,3,,,,
detroit-lions,Detroit Lions,QB,1,1,1.0,1.0,1,1,,,,
detroit-lions,Detroit Lions,S,1,1,5.0,5.0,5,5,,,,
detroit-lions,Detroit Lions,TE,1,1,6.0,6.0,6,6,,,,
green-bay-packers,Green Bay Packers,WR,5,5,3.0,2.0,1,6,,,,
green-bay-packers,Green Bay Packers,CB,4,3,6.75,7.0,6,7,,,,
green-bay-packers,Green Bay Packers,DL,4,3,4.0,3.5,3,6,,,,
green-bay-packers,Green Bay Packers,LB,4,4,4.0,4.0,2,6,,,,
green-bay-packers,Green Bay Packers,RB,4,4,5.25,6.0,2,7,,,,
green-bay-packers,Green Bay Packers,OT,3,3,4.666666666666667,5.0,3,6,,,,
green-bay-packers,Green Bay Packers,S,2,2,5.5,5.5,4,7,,,,
green-bay-packers,Green Bay Packers,TE,2,2,4.0,4.0,2,6,,,,
green-bay-packers,Green Bay Packers,EDGE,1,1,6.0,6.0,6,6,,,,
green-bay-packers,Green Bay Packers,IOL,1,1,6.0,6.0,6,6,,,,
green-bay-packers,Green Bay Packers,QB,1,1,2.0,2.0,2,2,,,,
indianapolis-colts,Indianapolis Colts,WR,4,3,4.0,4.0,2,6,,,,
indianapolis-colts,Indianapolis Colts,DL,2,1,5.0,5.0,4,6,,,,
indianapolis-colts,Indianapolis Colts,EDGE,2,2,2.0,2.0,2,2,,,,
indianapolis-colts,Indianapolis Colts,OT,2,2,4.0,4.0,3,5,,,,
indianapolis-colts,Indianapolis Colts,QB,2,2,3.5,3.5,3,4,,,,
indianapolis-colts,Indianapolis Colts,TE,2,2,3.0,3.0,3,3,,,,
indianapolis-colts,Indianapolis Colts,CB,1,1,5.0,5.0,5,5,,,,
indianapolis-colts,Indianapolis Colts,RB,1,1,6.0,6.0,6,6,,,,
indianapolis-colts,Indianapolis Colts,S,1,1,3.0,3.0,3,3,,,,
jacksonville-jaguars,Jacksonville Jaguars,DL,2,2,3.0,3.0,1,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,RB,2,2,4.5,4.5,3,6,,,,
jacksonville-jaguars,Jacksonville Jaguars,WR,2,2,2.5,2.5,1,4,,,,
jacksonville-jaguars,Jacksonville Jaguars,CB,1,1,2.0,2.0,2,2,,,,
jacksonville-jaguars,Jacksonville Jaguars,EDGE,1,1,5.0,5.0,5,5,,,,
jacksonville-jaguars,Jacksonville Jaguars,IOL,1,1,6.0,6.0,6,6,,,,
jacksonville-jaguars,Jacksonville Jaguars,LB,1,1,7.0,7.0,7,7,,,,
jacksonville-jaguars,Jacksonville Jaguars,OT,1,1,4.0,4.0,4,4,,,,
jacksonville-jaguars,Jacksonville Jaguars,S,1,1,4.0,4.0,4,4,,,,
kansas-city-chiefs,Kansas City Chiefs,CB,6,5,2.3333333333333335,2.5,1,4,,,,
kansas-city-chiefs,Kansas City Chiefs,IOL,4,4,2.75,2.5,2,4,,,,
kansas-city-chiefs,Kansas City Chiefs,LB,4,4,3.0,3.0,2,4,,,,
kansas-city-chiefs,Kansas City Chiefs,RB,4,4,3.5,4.0,1,5,,,,
kansas-city-chiefs,Kansas City Chiefs,S,2,2,5.0,5.0,5,5,,,,
kansas-city-chiefs,Kansas City Chiefs,DL,1,1,2.0,2.0,2,2,,,,
kansas-city-chiefs,Kansas City Chiefs,EDGE,1,1,5.0,5.0,5,5,,,,
kansas-city-chiefs,Kansas City Chiefs,OT,1,1,1.0,1.0,1,1,,,,
kansas-city-chiefs,Kansas City Chiefs,TE,1,1,5.0,5.0,5,5,,,,
kansas-city-chiefs,Kansas City Chiefs,WR,1,1,1.0,1.0,1,1,,,,
las-vegas-raiders,Las Vegas Raiders,WR,10,8,2.1,1.0,1,6,,,,
las-vegas-raiders,Las Vegas Raiders,CB,7,5,1.4285714285714286,1.0,1,3,,,,
las-vegas-raiders,Las Vegas Raiders,LB,6,5,4.0,3.5,2,7,,,,
las-vegas-raiders,Las Vegas Raiders,RB,6,4,3.8333333333333335,4.0,3,5,,,,
las-vegas-raiders,Las Vegas Raiders,S,5,4,3.4,3.0,3,5,,,,
las-vegas-raiders,Las Vegas Raiders,EDGE,4,4,3.75,3.5,3,5,,,,
las-vegas-raiders,Las Vegas Raiders,QB,3,2,3.3333333333333335,3.0,2,5,,,,
las-vegas-raiders,Las Vegas Raiders,DL,2,2,2.0,2.0,1,3,,,,
las-vegas-raiders,Las Vegas Raiders,IOL,2,1,3.5,3.5,3,4,,,,
las-vegas-raiders,Las Vegas Raiders,OT,1,1,4.0,4.0,4,4,,,,
las-vegas-raiders,Las Vegas Raiders,TE,1,1,3.0,3.0,3,3,,,,
los-angeles-chargers,Los Angeles Chargers,IOL,2,2,6.0,6.0,5,7,,,,
los-angeles-chargers,Los Angeles Chargers,OT,2,2,2.0,2.0,1,3,,,,
los-angeles-chargers,Los Angeles Chargers,QB,2,2,1.0,1.0,1,1,,,,
los-angeles-chargers,Los Angeles Chargers,RB,2,2,6.5,6.5,6,7,,,,
los-angeles-chargers,Los Angeles Chargers,WR,2,2,3.5,3.5,3,4,,,,
los-angeles-chargers,Los Angeles Chargers,DL,1,1,2.0,2.0,2,2,,,,
los-angeles-chargers,Los Angeles Chargers,LB,1,1,6.0,6.0,6,6,,,,
los-angeles-chargers,Los Angeles Chargers,TE,1,1,4.0,4.0,4,4,,,,
los-angeles-rams,Los Angeles Rams,RB,7,6,3.7142857142857144,3.0,2,7,,,,
los-angeles-rams,Los Angeles Rams,IOL,5,5,4.0,3.0,3,7,,,,
los-angeles-rams,Los Angeles Rams,LB,5,3,3.6,3.0,3,6,,,,
los-angeles-rams,Los Angeles Rams,CB,4,4,4.25,4.5,2,6,,,,
los-angeles-rams,Los Angeles Rams,EDGE,4,4,3.75,3.0,2,7,,,,
los-angeles-rams,Los Angeles Rams,OT,4,4,3.25,3.0,2,5,,,,
los-angeles-rams,Los Angeles Rams,WR,4,4,3.75,3.0,2,7,,,,
los-angeles-rams,Los Angeles Rams,S,2,2,4.5,4.5,4,5,,,,
los-angeles-rams,Los Angeles Rams,TE,2,2,4.0,4.0,4,4,,,,
los-angeles-rams,Los Angeles Rams,K,1,1,7.0,7.0,7,7,,,,
miami-dolphins,Miami Dolphins,OT,3,3,4.333333333333333,5.0,1,7,,,,
miami-dolphins,Miami Dolphins,EDGE,2,2,5.5,5.5,4,7,,,,
miami-dolphins,Miami Dolphins,IOL,2,2,3.0,3.0,1,5,,,,
miami-dolphins,Miami Dolphins,S,2,2,3.5,3.5,2,5,,,,
miami-dolphins,Miami Dolphins,DL,1,1,7.0,7.0,7,7,,,,
miami-dolphins,Miami Dolphins,QB,1,1,1.0,1.0,1,1,,,,
miami-dolphins,Miami Dolphins,RB,1,1,3.0,3.0,3,3,,,,
miami-dolphins,Miami Dolphins,TE,1,1,6.0,6.0,6,6,,,,
miami-dolphins,Miami Dolphins,WR,1,1,4.0,4.0,4,4,,,,
minnesota-vikings,Minnesota Vikings,CB,7,6,3.2857142857142856,2.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,IOL,6,6,5.0,5.0,3,7,,,,
minnesota-vikings,Minnesota Vikings,WR,6,6,4.0,4.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,EDGE,5,5,4.0,3.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,DL,3,3,5.0,5.0,4,6,,,,
minnesota-vikings,Minnesota Vikings,OT,3,3,4.666666666666667,6.0,1,7,,,,
minnesota-vikings,Minnesota Vikings,S,2,2,4.0,4.0,2,6,,,,
minnesota-vikings,Minnesota Vikings,LB,1,1,4.0,4.0,4,4,,,,
minnesota-vikings,Minnesota Vikings,QB,1,1,4.0,4.0,4,4,,,,
minnesota-vikings,Minnesota Vikings,RB,1,1,7.0,7.0,7,7,,,,
new-england-patriots,New England Patriots,WR,7,7,5.571428571428571,6.0,3,7,,,,
new-england-patriots,New England Patriots,LB,3,3,4.666666666666667,6.0,2,6,,,,
new-england-patriots,New England Patriots,DL,2,2,4.5,4.5,3,6,,,,
new-england-patriots,New England Patriots,IOL,2,2,5.0,5.0,4,6,,,,
new-england-patriots,New England Patriots,QB,2,2,5.0,5.0,3,7,,,,
new-england-patriots,New England Patriots,S,2,2,4.0,4.0,2,6,,,,
new-england-patriots,New England Patriots,TE,2,2,4.5,4.5,3,6,,,,
new-england-patriots,New England Patriots,EDGE,1,1,1.0,1.0,1,1,,,,
new-england-patriots,New England Patriots,K,1,1,5.0,5.0,5,5,,,,
new-england-patriots,New England Patriots,OT,1,1,3.0,3.0,3,3,,,,
new-orleans-saints,New Orleans Saints,CB,3,3,4.0,4.0,3,5,,,,
new-orleans-saints,New Orleans Saints,WR,3,3,2.0,1.0,1,4,,,,
new-orleans-saints,New Orleans Saints,DL,2,2,5.5,5.5,5,6,,,,
new-orleans-saints,New Orleans Saints,IOL,2,2,5.5,5.5,5,6,,,,
new-orleans-saints,New Orleans Saints,LB,2,2,2.0,2.0,1,3,,,,
new-orleans-saints,New Orleans Saints,EDGE,1,1,2.0,2.0,2,2,,,,
new-orleans-saints,New Orleans Saints,RB,1,1,4.0,4.0,4,4,,,,
new-orleans-saints,New Orleans Saints,TE,1,1,6.0,6.0,6,6,,,,
new-york-giants,New York Giants,OT,8,7,2.75,1.5,1,6,,,,
new-york-giants,New York Giants,IOL,7,6,4.285714285714286,3.0,2,7,,,,
new-york-giants,New York Giants,EDGE,6,5,4.833333333333333,4.5,2,7,,,,
new-york-giants,New York Giants,S,6,6,4.5,4.5,2,7,,,,
new-york-giants,New York Giants,WR,6,6,5.666666666666667,6.5,3,7,,,,
new-york-giants,New York Giants,CB,4,3,5.75,6.0,4,7,,,,
new-york-giants,New York Giants,LB,3,3,5.0,7.0,1,7,,,,
new-york-giants,New York Giants,DL,2,2,6.0,6.0,5,7,,,,
new-york-giants,New York Giants,QB,2,2,7.0,7.0,7,7,,,,
new-york-giants,New York Giants,RB,2,2,5.5,5.5,4,7,,,,
new-york-jets,New York Jets,WR,11,9,3.0,2.0,1,6,,,,
new-york-jets,New York Jets,OT,9,8,2.6666666666666665,1.0,1,6,,,,
new-york-jets,New York Jets,CB,5,4,2.8,3.0,2,3,,,,
new-york-jets,New York Jets,EDGE,5,4,4.2,4.0,3,6,,,,
new-york-jets,New York Jets,IOL,5,4,3.8,3.0,3,6,,,,
new-york-jets,New York Jets,RB,5,5,4.8,5.0,4,6,,,,
new-york-jets,New York Jets,P,2,1,6.0,6.0,6,6,,,,
new-york-jets,New York Jets,S,2,2,4.5,4.5,3,6,,,,
new-york-jets,New York Jets,DL,1,1,5.0,5.0,5,5,,,,
new-york-jets,New York Jets,TE,1,1,6.0,6.0,6,6,,,,
philadelphia-eagles,Philadelphia Eagles,WR,10,7,2.5,2.0,1,4,,,,
philadelphia-eagles,Philadelphia Eagles,CB,5,5,3.8,4.0,1,6,,,,
philadelphia-eagles,Philadelphia Eagles,EDGE,4,3,3.5,3.5,2,5,,,,
philadelphia-eagles,Philadelphia Eagles,LB,4,4,2.75,3.0,1,4,,,,
philadelphia-eagles,Philadelphia Eagles,RB,4,4,5.75,6.0,4,7,,,,
philadelphia-eagles,Philadelphia Eagles,S,4,3,3.5,4.0,1,5,,,,
philadelphia-eagles,Philadelphia Eagles,OT,3,3,4.666666666666667,5.0,3,6,,,,
philadelphia-eagles,Philadelphia Eagles,IOL,2,2,4.0,4.0,4,4,,,,
philadelphia-eagles,Philadelphia Eagles,DL,1,1,4.0,4.0,4,4,,,,
pittsburgh-steelers,Pittsburgh Steelers,WR,6,6,3.5,3.5,2,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,RB,5,4,3.6,3.0,2,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,S,5,3,5.4,6.0,4,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,IOL,4,3,4.5,4.0,4,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,DL,3,3,4.0,4.0,2,6,,,,
pittsburgh-steelers,Pittsburgh Steelers,EDGE,3,3,4.666666666666667,4.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,OT,2,2,5.0,5.0,3,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,LB,1,1,7.0,7.0,7,7,,,,
pittsburgh-steelers,Pittsburgh Steelers,QB,1,1,3.0,3.0,3,3,,,,
san-francisco-49ers,San Francisco 49ers,WR,9,7,3.3333333333333335,3.0,1,7,,,,
san-francisco-49ers,San Francisco 49ers,CB,8,8,3.75,4.0,1,7,,,,
san-francisco-49ers,San Francisco 49ers,DL,7,5,2.5714285714285716,2.0,1,5,,,,
san-francisco-49ers,San Francisco 49ers,TE,6,5,5.666666666666667,6.0,3,7,,,,
san-francisco-49ers,San Francisco 49ers,IOL,5,5,5.6,6.0,4,7,,,,
san-francisco-49ers,San Francisco 49ers,OT,5,4,4.4,5.0,1,7,,,,
san-francisco-49ers,San Francisco 49ers,S,5,4,5.6,7.0,2,7,,,,
san-francisco-49ers,San Francisco 49ers,RB,3,2,5.333333333333333,6.0,4,6,,,,
san-francisco-49ers,San Francisco 49ers,EDGE,1,1,5.0,5.0,5,5,,,,
san-francisco-49ers,San Francisco 49ers,LB,1,1,7.0,7.0,7,7,,,,
seattle-seahawks,Seattle Seahawks,EDGE,3,3,4.0,4.0,4,4,,,,
seattle-seahawks,Seattle Seahawks,CB,2,2,4.0,4.0,3,5,,,,
seattle-seahawks,Seattle Seahawks,OT,2,2,2.0,2.0,1,3,,,,
seattle-seahawks,Seattle Seahawks,RB,2,2,4.5,4.5,3,6,,,,
seattle-seahawks,Seattle Seahawks,WR,2,1,2.0,2.0,2,2,,,,
seattle-seahawks,Seattle Seahawks,DL,1,1,6.0,6.0,6,6,,,,
seattle-seahawks,Seattle Seahawks,IOL,1,1,4.0,4.0,4,4,,,,
seattle-seahawks,Seattle Seahawks,LB,1,1,2.0,2.0,2,2,,,,
seattle-seahawks,Seattle Seahawks,S,1,1,2.0,2.0,2,2,,,,
seattle-seahawks,Seattle Seahawks,TE,1,1,4.0,4.0,4,4,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,DL,1,1,4.0,4.0,4,4,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,EDGE,1,1,6.0,6.0,6,6,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,IOL,1,1,7.0,7.0,7,7,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,OT,1,1,1.0,1.0,1,1,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,RB,1,1,2.0,2.0,2,2,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,S,1,1,5.0,5.0,5,5,,,,
tampa-bay-buccaneers,Tampa Bay Buccaneers,WR,1,1,3.0,3.0,3,3,,,,
tennessee-titans,Tennessee Titans,CB,8,5,2.125,1.0,1,7,,,,
tennessee-titans,Tennessee Titans,OT,7,5,4.571428571428571,5.0,2,7,,,,
tennessee-titans,Tennessee Titans,DL,5,3,2.6,3.0,2,3,,,,
tennessee-titans,Tennessee Titans,WR,5,5,5.0,5.0,3,7,,,,
tennessee-titans,Tennessee Titans,QB,4,3,6.5,7.0,5,7,,,,
tennessee-titans,Tennessee Titans,RB,4,4,4.0,4.5,2,5,,,,
tennessee-titans,Tennessee Titans,EDGE,2,1,6.0,6.0,5,7,,,,
tennessee-titans,Tennessee Titans,K,2,1,7.0,7.0,7,7,,,,
tennessee-titans,Tennessee Titans,LB,1,1,7.0,7.0,7,7,,,,
